FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr,a_count,contains_a
DE000CL4HJ71,WORK 12.15TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HKP6,ADS  162.5TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HS13,AKAM 51.62TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4HS21,ALPHC 622.TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HSR5,VESTA309.4TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HSW5,SWATC140.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HTS1,AEX  364.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HTU7,AEX  378.9TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HU27,DAX   7831TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HUN0,BEL20 2255TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HV42,DJBKS74.61TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HVQ1,ESTX  2292TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HVZ2,PSI20 3088TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HW09,NASDQ 6209TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HWG0,DJGDS337.7TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HWK2,DJINS165.1TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HWM8,DJRET213.8TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HWQ9,TECDX 1996TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HXV7,WEED  9.52TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HXW5,WEED 13.03TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HZ55,STOXX167.8TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4HZG3,AEX  351.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HZJ7,AEX  373.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4HZL3,AEX  393.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J056,VLAN  5.86TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J0H9,PINS  6.82TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J0J5,SPLUN100.5TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J0M9,WDAY   108TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J0P2,AEGON 1.83TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J0U2,BFIT  7.75TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J0X6,HFSH 22.71TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J0Z1,KIN  15.54TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J114,USCAD1.712TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J122,USCNH8.451TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J130,USJPY129.3TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1H7,ROCHE147.1TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1N5,GOLD  1026TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1S4,EUCHF0.873TL OPENS,RFCTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1T2,EURCN6.344TL OPENS,RFCTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1W6,EUJPY 97.2TL OPENS,RFCTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1Y2,EUUSD0.847TL OPENS,RFCTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J1Z9,EUZAR21.92TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J4C2,BOUYG13.32TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J4M1,EON  5.653TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J5A3,ORPEA75.53TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J5P1,SOGEN7.706TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J5Z0,UNA  32.46TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J676,BPOST 4.88TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J6V7,EQNR 97.21TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J6Z8,AMG   7.08TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J783,ICAG  1.19TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J7D3,ELIAS69.58TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J7K8,ING   2.53TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J7W3,SHELL8.325TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J874,SAMSU461.5TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J8M2,CAMEC 3.05TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4J8P5,LYFT  8.61TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J8U5,TWILI 41.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J8V3,UBER  8.54TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J8Z4,GRMN 40.11TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J916,BERKS#####TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J965,ILLUM123.8TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J9B3,ASTRA33.75TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4J9P3,MHG  99.55TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J9S7,MOMO  11.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4J9T5,TATA 2.774TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4J9U3,WEIBO16.93TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JAB3,TESB  17.8TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JAC1,TESB 18.79TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JB10,PLATI  578TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JBJ4,AEX   389.TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JBY3,ESTX  2306TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JC01,SBMOF 9.29TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JC84,APHA  2.69TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JCN4,EVTG 17.88TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JCS3,PHILP27.46TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JD26,KBCA 15.53TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JD34,PHILP26.29TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JDB7,AKAM 71.72TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JDD3,AMAZO 1655TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JDN2,WORK 10.62TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JDR3,FNV   78.6TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JDT9,MEDTR 48.6TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JEU5,NESTL83.26TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JF99,AMAZO 1725TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JFL1,IBEX  5753TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JG64,COLRT41.92TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JGB0,FBOOK86.66TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JGN5,STOXX268.3TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JH22,FRES  4.73TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JHJ1,OCI  8.295TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JHM5,SHELL9.667TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JHT0,UMICO27.91TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JHU8,UNA  38.87TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JHY0,URW  25.61TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJ61,WPM  21.61TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJA6,ASRNL15.74TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JJC2,BEFB 30.55TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJF5,FFARM 4.84TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JJG3,GIMV 36.37TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJJ7,HFSH  17.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJM1,NIBC  2.64TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJP4,OCI   8.21TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJQ2,SHELL9.725TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJS8,SLIGR 7.22TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JJZ3,AGNIC33.02TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JK35,AEGON1.694TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JKK3,OAT  145.7TL OPENS,RFDTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JKT4,COCOA 1610TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JL26,ARCMI5.884TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JLJ3,AOO  63.64TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JLP0,BAR  67.14TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JLU0,SBMOF 9.32TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JMB8,DSM  82.52TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JMD4,MITRA13.72TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JMG7,AEX  383.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JMH5,AEX  393.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JMP8,NOVAR67.17TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JMT0,EURAU2.115TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JNB6,DJRET254.8TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JNF7,OMXS  1282TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JNJ9,GOLD  1468TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JNX0,RB   52.02TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JP22,GBL  56.98TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JP48,INDIT19.56TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JP71,KBC  35.14TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JP89,KBC  37.14TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JPM8,AMUN 48.32TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JPT3,COLRT44.91TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQ62,BTP  116.8TL OPENS,RFDTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQA1,DSM   85.9TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQB9,KPN  1.812TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQE3,VOPAK40.44TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JQF0,MICHL65.94TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQR5,SEB  95.98TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JQY1,UNA  40.86TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JRH4,GENMA 1098TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JRL6,BSLN 32.49TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JRM4,COCA 20.13TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JRS1,FNV  88.61TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JS37,SRGMI  3.5TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JS94,WORK 17.67TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JSD1,DIETN22.75TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JSG4,FAGR 13.73TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JSP5,KBC  34.39TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JSW1,NIBC  4.74TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JSZ4,NSTEc25.59TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JTA5,TLRY  1.93TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JTJ6,DJIND17854TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JTQ1,BABAK136.3TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JU66,NNGRP 20.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JU90,SOLVA55.85TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JUR7,BFIT  9.25TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JV40,PHILP28.95TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JV99,SHELL9.166TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JVQ7,SILVE11.63TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JVR5,SILVE11.88TL OPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JW56,EUNOK13.76TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JWB7,TELEN24.81TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JWH4,BTP  130.2TL OPENS,RFDTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JWY9,SWATC160.2TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JWZ6,OAT  162.1TL OPENS,RFDTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JXB5,AEX  398.9TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JXE9,BEL20 2456TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JXF6,BEL20 2556TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JXH2,CAC40 3729TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JXJ8,ESTX  2366TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JXQ3,ASTRA62.19TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JY96,AEGON1.854TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JYC1,GIVN  2704TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JYM0,CLIFE11.31TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JYP3,AMAZO 1795TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL4JYR9,BERKS#####TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JYT5,DROPB15.09TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JYU3,FBOOK139.9TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JZB0,AIRLQ93.98TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JZE4,INBEV31.14TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JZF1,ARCMI6.383TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4JZV8,ING  4.428TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4JZY2,KPN  1.912TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KAB1,SQ   23.95TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KAG0,EUNOK13.16TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KAH8,EUUSD1.046TL OPENS,RFCTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KAN6,HMb  102.4TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KAY3,IBEX  5052TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KBK0,BOSKA8.352TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4KBQ7,MUENC131.5TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KDS9,CAMEC 5.07TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL4KDT7,WORK   9.1TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL4KFU0,AEX  312.6TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL500J4,HUGO 13.06TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL500L0,ILIAD112.1TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL500M8,IMERY 11.5TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL500P1,ING   2.99TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL500U1,KBC  38.31TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL500Y3,KORI 18.29TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50104,SCOR 16.79TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50112,SCOR 18.83TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50161,SOGEN 8.81TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501D5,ORPEA79.99TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL501F0,PEUGO 5.82TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501G8,PEUGO 6.33TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501K0,QDT   7.21TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501L8,REMYC86.36TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501Q7,SHELL6.435TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL501R5,SHELL8.465TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL502L6,TOTAL12.65TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL502N2,TOTAL 14.7TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL502V5,WENDL59.73TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL502W3,URW  25.54TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL502X1,WLN  23.67TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50E16,EURAU 2.25TS OPENS,RFCTPA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50E73,DJIND11962TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50F07,NTFLX293.9TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50F56,SALES122.4TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50FL9,SP500 1493TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50FS4,AMAZO 1086TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL50FV8,BERKS121.8TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50FW6,BERKS131.8TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50FZ9,NTFLX190.9TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50LD4,OAT  160.5TCIOPENS,RFDTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50LH5,COPPE1.212TCIOPENS,RFTTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50LK9,GIVN  2494TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50M32,GLAXO 7.67TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50M65,BABAK109.3TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL50NB4,SCHLM 7.33TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50NF5,AMAZO 1700TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,2,YES
DE000CL50NG3,BERKS 105.TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50X39,CAC40 2169TCIOPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50X96,DAX   7113TCIOPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50Y12,PEUGO 6.05TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50Y46,SCOR 18.15TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50YA3,DAX   7873TCIOPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50YE5,BERKS94.83TCIOPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50YJ4,DJIND18240TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50YN6,CAC40 2085TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50YR7,ESTX  1320TL OPENS,RFITCA,False,EUR,529900W18LQJJN6SJ336,0,NO
DE000CL50YW7,DANON34.44TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,1,YES
DE000CL50YX5,ENGIE5.919TL OPENS,RFSTCA,False,EUR,529900W18LQJJN6SJ336,0,NO
